head_a_layer,head_a_head,head_b_layer,head_b_head,correlation
1,2,5,4,0.2319930993769326
3,2,9,0,0.2319649324476151
3,8,5,2,0.23184002287618483
1,9,8,8,0.23172873408293654
1,7,6,9,0.23160244165819838
4,9,11,0,0.2315539902973416
1,4,11,9,0.23148039334196863
4,9,9,2,0.23145976918183114
3,8,9,10,0.23137704506501344
9,2,9,8,0.231297488292542
1,1,5,10,0.23129155022516606
1,7,5,4,0.23125017790423594
2,10,7,3,0.23122118240645184
1,4,8,5,0.231155285131025
3,3,5,3,0.23100905387926612
4,9,11,3,0.23100135077296868
1,6,6,0,0.23096750059674126
2,4,11,1,0.23095507822552677
5,0,11,1,0.23094788444983022
4,9,9,10,0.2309401563792555
0,11,1,3,0.23089636276486297
6,0,9,11,0.23070005438228258
0,5,10,2,0.23060691713525877
6,0,7,0,0.23038846227799828
0,4,3,4,0.23019189642839788
4,6,6,7,0.23013578200322876
1,4,9,5,0.230126720449323
1,5,2,6,0.23000177851763018
1,6,7,8,0.22997736245569717
6,8,10,11,0.2298509802651328
0,7,3,10,0.22966087826532344
2,2,9,4,0.22960224727873677
1,4,11,8,0.229586110902096
1,8,1,10,0.2295188812732707
3,6,9,7,0.22934478514402118
0,3,6,0,0.22922166433772276
4,5,11,4,0.22917011819350647
2,8,6,6,0.22916828525528313
1,5,8,6,0.22913594795784084
5,10,7,5,0.22896550342831182
3,11,7,3,0.22891951921320894
3,9,11,0,0.2289177400693133
9,4,9,8,0.22878906052697937
5,1,6,3,0.2287684232313881
1,11,10,2,0.2287483792633284
2,5,7,9,0.22874085970401192
3,10,6,9,0.22866885062223494
2,8,5,9,0.2285732986836687
2,10,5,11,0.22852068054287172
8,6,10,9,0.22846264568520935
4,9,9,11,0.2284605750264661
1,8,3,4,0.22835379568075936
5,11,8,3,0.22826332003555544
3,5,5,8,0.2282249872014803
0,8,6,7,0.22809575815175928
6,2,7,6,0.22808458757942074
1,7,3,1,0.2280456041408933
0,5,7,0,0.22784148023948841
2,4,2,8,0.22768914833547005
2,9,3,7,0.22768698362517953
0,11,2,4,0.22765546580484666
1,9,2,0,0.22751050112352722
0,5,9,4,0.22749669489132565
6,2,9,7,0.22738404533837006
6,9,9,10,0.22734144363524555
0,8,3,6,0.2273114817712347
0,3,1,7,0.22712189528759155
6,8,9,7,0.2270865302487891
7,7,10,9,0.22700626578695526
3,7,7,6,0.22700166962887866
0,10,10,6,0.22698395026688897
0,5,6,1,0.22693270557335482
2,8,11,4,0.22672807703285727
2,4,3,1,0.22670897480570565
2,5,6,3,0.2266163194806101
2,4,9,10,0.22648812938320406
1,6,9,6,0.2263838084957558
2,7,5,7,0.22634790382603656
5,9,10,3,0.22619495538363962
2,1,11,11,0.22613643036942999
3,6,5,4,0.2260181707328667
2,8,6,9,0.22583312411000842
3,3,10,7,0.22576653137555713
1,0,11,0,0.2257429963472373
0,9,11,10,0.2257145604478367
5,11,6,2,0.22570654122065412
6,5,8,11,0.22568271737242182
7,2,9,11,0.2254445252091344
4,11,6,0,0.22544237797486394
9,10,10,8,0.2254356891739278
5,6,10,9,0.22541406476592218
4,6,11,6,0.2253326383086929
0,4,0,10,0.22532827072635872
0,2,11,3,0.2252936491658157
0,11,2,6,0.22528804587898174
1,6,9,9,0.22526931290574526
1,9,9,0,0.22522881557089083
2,0,2,11,0.22520016732792664
2,4,10,2,0.22507962249294183
4,2,8,6,0.22500752902809942
4,11,8,8,0.22476941246540133
1,2,9,5,0.22474524097177087
5,5,9,1,0.2246749780960754
1,5,7,2,0.22467296282522944
3,2,5,10,0.22454463156269458
3,2,8,5,0.22429927901034247
0,2,2,10,0.22423956317391228
3,0,4,3,0.2242379721502004
0,9,6,2,0.22418698940817142
7,6,8,5,0.2239609339294027
0,9,3,6,0.22390457791460291
5,9,7,10,0.22388677129678064
0,1,2,1,0.2236598066023416
2,7,6,0,0.22365010700041527
3,8,6,5,0.22358244161428079
5,7,8,5,0.22355880830177996
1,6,2,0,0.2235226437014787
3,8,5,4,0.2233485615627146
9,9,10,2,0.223237492504832
0,5,1,5,0.22321109483689722
2,5,3,3,0.2232022708885205
2,6,5,6,0.22313275941854446
0,6,5,7,0.22307497522799488
3,3,10,9,0.2230007826573239
2,5,3,4,0.2229997549876383
5,9,6,3,0.22286969792159525
1,3,7,0,0.22279086077343788
0,1,11,10,0.22277889367820902
1,4,8,8,0.22277334525727321
0,1,8,9,0.2227621459451842
4,6,7,9,0.2226612915613241
3,10,9,8,0.22243685750795683
1,7,11,4,0.22238409950945834
0,10,11,10,0.2223468303753101
8,3,9,4,0.22232341416163706
3,5,6,2,0.2222765290905319
0,8,6,8,0.22220734823710372
0,7,1,9,0.22214191960117166
1,11,6,4,0.22212373666866808
1,6,10,2,0.22209605766819965
0,8,9,5,0.22203461696656454
7,8,9,0,0.22186992835987748
2,1,2,11,0.22177144601029464
5,7,8,7,0.22169546607812288
5,4,7,3,0.2216111840462595
0,5,6,9,0.22158958737875914
0,6,9,3,0.2215664892350466
2,4,2,11,0.22152615863465755
2,4,9,7,0.22137095265772078
5,1,5,11,0.2213524287128993
2,0,11,4,0.2213515240939735
7,6,11,6,0.22110076528126757
1,5,10,6,0.22109688917824927
7,4,8,0,0.22104419853442414
1,2,5,10,0.22104393154353214
3,8,5,1,0.22097826334682955
0,10,11,7,0.22095525861248694
0,11,5,2,0.22084469962929199
5,1,10,8,0.22072230591003053
5,3,9,2,0.22069723792969195
2,8,2,11,0.22061594483055844
7,8,11,0,0.2206056958253386
2,5,9,5,0.22059424887046708
3,1,5,10,0.22050610893041803
6,4,7,0,0.22046904864819503
0,4,2,7,0.2203543846874415
2,8,6,1,0.22032886772789234
4,11,11,7,0.22029448054945483
2,11,9,8,0.22020969418728353
0,2,0,6,0.22018765361702705
3,8,4,3,0.2201792801310383
1,8,9,4,0.22005248617328943
2,11,7,4,0.2199964721971597
0,11,11,1,0.21992834837586478
5,3,6,8,0.21984607368308123
0,6,2,7,0.2197274022123037
11,4,11,7,0.21961653855217106
0,3,5,9,0.21960902693551546
1,2,4,7,0.2196007055434104
7,9,8,10,0.21955574558396568
3,2,5,4,0.21948526769274107
6,3,6,7,0.21944633744753497
3,7,9,9,0.21937666828832864
6,4,11,7,0.2193412517272988
1,9,2,4,0.2193369529859797
2,9,8,0,0.21932798704213166
0,4,4,2,0.21921378129252725
4,11,8,11,0.21909586523017624
9,0,10,8,0.21908675051479973
2,11,6,7,0.21907694753828946
6,8,10,5,0.21903149234794947
0,0,8,0,0.21897645355739484
0,2,3,9,0.2189277469652285
0,9,3,1,0.21884585966455627
0,2,0,8,0.21883786775232947
1,0,4,2,0.21881682769710128
0,2,1,4,0.21881284094397022
3,4,5,10,0.2187178263877565
1,6,4,7,0.21868630958456026
9,3,11,3,0.21868366318468474
0,11,10,10,0.2186437000370616
0,3,9,9,0.21845604492936654
3,3,6,8,0.21844882267137125
2,0,4,4,0.218405167447109
6,8,11,10,0.2183919534358766
2,0,4,0,0.2183892992889289
5,10,6,6,0.21838470469000754
2,4,11,6,0.21829961411515877
7,0,9,9,0.2181942812356353
1,7,9,7,0.2181494395869495
2,2,6,8,0.21806215565973092
3,11,10,6,0.2180459428260997
4,4,9,3,0.2179544481907328
4,6,8,5,0.21776265283490667
2,2,8,3,0.2176412925970873
0,1,4,0,0.21752023591536793
1,6,5,11,0.21747486852490439
6,5,8,3,0.21733804000473397
2,0,10,6,0.21728766937610894
2,9,4,3,0.21728743851049925
0,11,1,11,0.21725810271240223
4,7,7,5,0.21721147925042913
3,7,6,10,0.21721097264112652
3,3,10,6,0.2171406516625423
1,1,1,11,0.2171365441262854
4,3,5,10,0.21702367828071042
5,3,11,0,0.21700416818785653
1,8,9,10,0.21699650667760542
2,10,10,6,0.2169958262341871
3,4,4,7,0.21685539443377896
1,10,5,7,0.21675367864055545
1,5,4,9,0.2166595840134178
2,0,9,4,0.21663187837365158
1,0,2,11,0.21662779458312104
3,8,4,1,0.21661427201036657
3,6,4,3,0.21647362992416982
8,9,11,1,0.21642566674613237
3,5,3,11,0.2163005369309112
3,8,10,2,0.21628745680158837
2,6,3,7,0.216274959825314
0,6,7,11,0.21617205592758557
0,1,7,8,0.21587932227545112
2,4,5,3,0.21584648796954833
2,0,2,3,0.21582231314435948
3,6,10,6,0.21575401258417184
2,7,9,4,0.2157331416484893
0,10,6,2,0.21566422118643486
2,11,11,10,0.21548241352552783
0,8,5,2,0.21538946219379687
7,2,10,1,0.21536012913816466
1,8,7,9,0.2151389887617951
1,11,9,4,0.21509940209943526
1,7,8,0,0.21506755544248804
7,5,10,5,0.21502914631525744
8,10,9,0,0.2149471263636851
2,4,10,6,0.2149411756653703
4,5,6,8,0.21491348609577868
2,8,5,5,0.2148212418581455
6,3,6,5,0.21472373656255342
1,2,2,3,0.2146933903078717
6,10,10,8,0.21464625300820853
4,11,10,9,0.21464538348489212
1,11,10,8,0.2145975590735089
1,10,3,8,0.21452221341791125
0,1,5,3,0.2143880289993505
0,1,9,4,0.21435218515649357
2,11,4,9,0.2139680024205578
1,10,6,6,0.21395374334797465
2,2,4,1,0.21383086845628038
0,0,4,9,0.21372149406688118
0,10,5,6,0.2136848172734104
6,2,6,4,0.21367385548467774
0,0,5,5,0.21364148706952085
0,1,10,1,0.2135839533895673
3,2,5,9,0.21347814975496301
2,4,6,11,0.21335624076754905
1,1,7,10,0.21331323162753923
5,3,10,9,0.21330954734176555
4,5,7,2,0.2133054990336631
0,4,1,9,0.21326538259637007
7,1,9,3,0.2132257914849226
1,1,3,8,0.2131554052063373
8,7,11,1,0.2129096925291539
8,0,9,7,0.21287725268666652
1,8,10,0,0.21267928590381602
1,3,6,0,0.21264970971209157
4,11,10,1,0.21230902900650783
2,10,11,0,0.21229551644338
8,7,10,9,0.21226061052547435
5,0,6,9,0.2122419236770192
0,4,4,3,0.21213736795671104
1,11,9,0,0.21202527457831546
2,8,10,9,0.21176278270908497
4,7,5,5,0.21174842194646268
1,8,10,9,0.2116485353562272
4,3,7,10,0.21154099040444074
2,11,5,1,0.21153137676076406
6,7,6,8,0.21150995777645615
0,1,2,9,0.21138746292468216
0,3,9,3,0.2112694118651748
2,6,6,7,0.21119745432117895
9,4,10,5,0.21119740992080752
0,9,6,9,0.21118592326504407
3,3,8,8,0.21105249506194929
0,2,4,7,0.2109841727387964
4,3,9,5,0.21096180510877774
10,4,11,7,0.2108970982426947
1,1,6,7,0.21088757978649647
7,4,10,8,0.21087461604290345
3,6,8,6,0.210862334968224
1,8,11,0,0.21083766343682478
5,8,9,4,0.21077654075932567
5,3,5,9,0.21072045037692572
4,7,8,8,0.21050522961451595
5,2,6,0,0.21044978745424192
9,9,10,0,0.2103858145746289
2,1,2,2,0.21027944205710025
5,5,10,6,0.21008191703142198
0,4,2,0,0.21005667835063746
3,3,5,1,0.21003653073972733
3,8,9,7,0.21001695888929123
2,0,5,11,0.2098506841569581
2,6,7,2,0.20973648068637332
5,8,6,8,0.20973019114360075
2,2,6,9,0.20968525513574127
3,9,3,11,0.20952896849319755
1,1,5,0,0.20940826625141135
0,2,5,4,0.20935239592113625
4,11,11,0,0.20934813849226383
5,5,7,1,0.2093436427172853
0,7,8,10,0.20931471701912951
1,5,5,8,0.20931368887902313
1,5,10,9,0.20924953906858196
1,6,8,7,0.2092335913987886
4,4,10,9,0.20922196818893718
1,2,8,9,0.20921004458461603
5,0,9,7,0.20906176959964776
1,9,10,1,0.20904555356629678
9,11,10,9,0.2090364644645583
7,5,8,1,0.20897196042924784
6,5,11,3,0.20879975645164237
0,1,2,3,0.20877441076833284
1,0,1,2,0.2087620926234966
2,8,10,2,0.20866798277070242
1,6,8,1,0.20864288921935265
6,0,11,7,0.20862054049744974
3,7,10,9,0.2085918347475203
0,11,11,8,0.2084840625567557
0,7,3,8,0.2083657021776693
5,5,7,0,0.208357607124522
1,11,2,8,0.2083476537597666
0,1,6,3,0.20819587763694414
2,9,8,3,0.2081248460659446
1,2,1,8,0.20800019930697877
1,11,3,7,0.2079071072034212
2,9,5,2,0.20783773498897168
4,9,9,3,0.2077148404676518
0,3,2,2,0.20767635484967692
3,6,11,0,0.20762843646501344
3,10,9,3,0.20757447502456064
0,5,6,4,0.20756788580161697
5,4,5,11,0.20749783769725605
2,11,11,11,0.2074208842014093
0,2,2,9,0.20731551680888258
0,6,3,4,0.2072561962609904
1,3,9,6,0.20723902896181912
2,11,9,7,0.20723086758074713
2,6,11,4,0.20716997960724984
1,4,11,2,0.2069017568149813
5,11,10,6,0.20678767630627506
5,5,11,1,0.20667666345237903
6,0,6,5,0.2066485612204436
5,7,8,0,0.2066221543428187
4,2,6,9,0.20657680471150291
1,5,7,10,0.20656558293276836
0,7,2,1,0.20655791164867174
2,10,6,10,0.2065380355932226
2,6,4,5,0.2065031717099072
4,5,10,6,0.20648425568795467
7,10,8,5,0.20638420362085322
0,8,2,8,0.20632171911300687
1,6,10,5,0.2062664401955605
0,5,7,2,0.2061080731942101
3,4,10,0,0.2061021906360228
0,10,5,2,0.2060529009905354
1,10,7,6,0.20583491633699627
4,9,10,8,0.20582713154082238
2,6,4,4,0.2058167161766385
6,4,11,3,0.2057412585329775
3,8,4,7,0.2056820803975075
5,7,10,7,0.20564976450344238
5,4,11,0,0.20546927032464543
3,1,6,10,0.20545999391807512
5,7,9,8,0.20540428342062803
3,3,3,11,0.2053601280044229
7,6,7,10,0.20521244107354633
3,1,4,3,0.2052005164110254
7,11,9,7,0.20509083641895912
6,6,9,2,0.20508189462207638
6,6,6,9,0.20507851014593478
6,7,7,2,0.20507253009716056
0,8,6,0,0.205043133115994
0,2,2,4,0.20503331805203923
3,7,7,8,0.20502464573036322
4,5,7,1,0.2050187208480574
3,10,5,10,0.20492668785511417
6,8,10,6,0.20491404465777507
3,7,9,4,0.20491092631287364
5,1,5,9,0.20488339916232873
2,7,6,2,0.2048788762766095
7,0,8,5,0.2048778243779345
5,11,9,7,0.20484497566339296
1,1,8,10,0.2045940737506693
8,3,10,8,0.204554758743261
4,5,11,7,0.2045371034025095
0,1,9,10,0.20450827765712318
3,7,6,5,0.2045054251024765
4,2,7,1,0.20448838563483399
5,8,5,10,0.20448423335663654
4,6,8,7,0.204477555387445
7,10,10,8,0.20441150384964663
2,9,8,7,0.20440381872301375
2,5,9,2,0.2043992593660021
7,11,11,4,0.20439657312653634
5,10,8,11,0.20427657462919863
7,8,9,7,0.2042180139782607
3,4,9,4,0.20416334940042563
6,1,7,0,0.203990639883956
4,2,11,10,0.2039722689439818
1,11,3,0,0.20397131093448942
3,5,3,7,0.20394419392392765
2,0,9,0,0.2039062877151493
7,4,9,9,0.20384601823627976
3,3,11,3,0.2037665754510743
3,6,3,10,0.2035934121082611
6,4,11,1,0.2035217090844886
2,9,6,2,0.20350718204671245
1,1,6,2,0.20343039407846147
3,6,9,9,0.20337620534749762
5,11,9,10,0.2032500299209488
1,7,10,3,0.20323665395523446
2,4,11,3,0.20315057925749064
4,9,8,0,0.20314188810091827
1,5,6,5,0.2030368080206762
2,2,3,11,0.202941645094282
0,4,3,6,0.20277960174379775
4,3,8,6,0.20272462760784582
1,6,2,8,0.2027230507595744
8,0,8,9,0.20270077166410852
2,9,7,6,0.2026814266635571
6,11,10,8,0.20266383380681272
2,7,3,1,0.2026457908410998
7,8,11,5,0.20263985655670105
3,4,7,3,0.20261328755699773
7,5,7,10,0.20258866369279863
0,3,6,5,0.20254076779957234
3,8,4,0,0.20246373399554793
1,5,4,6,0.2022554747661828
2,4,8,0,0.20223722470225583
7,5,7,7,0.20221685495599204
6,0,7,10,0.20213787157249372
3,0,3,9,0.2021168149068844
1,5,6,2,0.202040249983029
2,5,8,7,0.20190935926334394
2,2,9,10,0.20180146317180273
1,11,6,5,0.20158743224789613
0,3,7,6,0.2015690401986504
5,6,7,8,0.201502848314369
2,3,2,9,0.20140720611059681
6,11,9,2,0.2012952095297573
5,4,8,0,0.20129356786224892
10,3,10,9,0.20129055350471764
9,3,10,0,0.20127126719917232
3,7,6,8,0.20120744787440073
2,11,5,10,0.20120223768208695
0,0,0,8,0.2011852459467376
2,0,11,6,0.20117859241549693
1,4,5,1,0.201177422126321
0,5,8,7,0.20100148618747746
2,7,5,0,0.2008047056418528
2,1,3,4,0.20079997178188932
0,3,8,10,0.20077848904456283
5,3,7,5,0.20074698790414278
5,7,7,9,0.2007462173774031
2,2,4,4,0.2006741739544992
5,10,6,10,0.20065143815095787
2,2,5,8,0.20057122583451853
1,2,3,4,0.20052678208595243
3,6,4,0,0.20052580129324168
2,5,11,3,0.20048552700812125
6,6,9,0,0.2004349492465546
6,8,9,9,0.20022370160599945
1,11,2,1,0.20017118769220177
3,7,9,3,0.19980840813221448
0,9,10,1,0.19971342402418324
2,0,6,2,0.19948269015171452
0,1,11,11,0.19920395492475387
3,11,9,9,0.19918650939155147
0,9,4,1,0.199157685260029
4,6,7,0,0.1991517646902835
0,5,4,9,0.1991159921746967
2,5,4,7,0.1990175407716162
2,9,2,10,0.1990131815637997
1,5,8,1,0.1989747789873423
4,11,7,0,0.19895986075049873
3,5,9,11,0.19890294200603822
1,5,9,11,0.19877361704567167
0,9,5,5,0.19865605255229807
5,11,10,10,0.19857304819700236
1,6,6,1,0.19849888564040055
8,3,9,2,0.19844051111281355
3,9,7,8,0.1983553547769462
1,5,10,2,0.19832469674279382
0,2,10,8,0.1982858562850745
1,10,9,9,0.19825989960403492
0,4,9,10,0.1982253521042559
0,1,2,11,0.19819963654261258
4,0,5,10,0.1981201178492192
1,3,7,4,0.19810573987744995
6,10,9,10,0.19801008487567542
0,6,2,6,0.1979477352431077
3,11,7,1,0.19789797612924676
7,7,9,3,0.19786445635709798
2,11,4,8,0.19784259930686282
3,5,8,11,0.19777696158247643
0,3,0,10,0.1977600393175576
2,2,3,4,0.19759277985704787
3,6,10,8,0.1975557303810628
2,2,11,8,0.1975520469437233
4,1,8,5,0.1975263907231131
1,1,4,7,0.19750556744211425
0,8,7,8,0.19748636967806218
1,3,5,3,0.1974205128034238
4,2,6,4,0.1973719776683495
0,4,3,2,0.19733793892794738
0,6,4,3,0.1973196551007148
3,3,5,2,0.19729874201997738
5,11,11,0,0.197207882412729
5,4,6,0,0.19715478797883992
8,5,11,0,0.197127818024688
2,9,7,4,0.1970605577186239
2,6,3,2,0.19705271975027344
1,9,2,5,0.19704161372571324
6,4,7,8,0.19700201535646297
0,7,3,2,0.1969338676380525
2,7,6,7,0.19685722288044635
9,10,10,0,0.19683560909302858
1,9,11,8,0.19680622780629
0,0,10,6,0.1967811413336928
2,11,10,3,0.19674275339373684
3,3,6,2,0.19673706109237496
4,6,11,3,0.19662503935271902
3,1,8,9,0.1963985077344718
5,9,8,3,0.19638882466153526
4,5,11,1,0.19635927159462402
0,3,9,4,0.19631757758205087
0,10,9,0,0.19629839912253125
0,2,9,9,0.1962840696371299
3,2,10,2,0.19615179751746536
5,8,5,9,0.19605789027793508
6,6,7,1,0.19598768867391694
5,2,10,9,0.19597096249855298
4,1,7,3,0.19584020346647835
5,1,6,5,0.1958275041791782
5,11,7,2,0.19578694599534147
4,2,4,7,0.19574510554519545
1,6,3,4,0.1957345120304628
6,0,10,2,0.19572822987760038
4,11,9,8,0.19565773589002164
7,8,10,2,0.19564522276078422
0,6,9,4,0.19556269108074872
3,8,8,6,0.19540371309272295
4,6,5,1,0.19527094706965167
1,0,6,3,0.19522563070282095
1,3,4,9,0.1951661884703202
3,4,5,9,0.19503743688800004
6,8,7,9,0.1949379892131036
7,1,7,11,0.1948783469125822
5,0,10,9,0.19475060473564004
6,4,9,11,0.19465785384998086
5,9,11,4,0.1946037190207609
0,10,8,5,0.19456770243528487
1,1,2,9,0.19452179073730705
10,5,11,1,0.1945033750286326
5,3,5,11,0.1944936873843032
8,10,9,8,0.19446761958128422
5,4,7,11,0.1942986752743776
0,1,4,1,0.19424576163682988
5,11,6,4,0.1942134578091667
1,2,2,4,0.194212359079543
1,6,7,1,0.19411729208888923
3,8,7,2,0.19404326231383548
0,10,4,0,0.1938614523041897
7,4,9,7,0.19383693446441871
1,1,4,0,0.1937487838223851
3,5,9,9,0.19360426231969283
0,5,5,3,0.1935062859893594
0,9,10,5,0.1934133742467413
7,5,11,7,0.1932982845354071
4,11,7,4,0.193224629875745
1,6,9,3,0.19321050907128093
4,0,10,9,0.19310175843244848
8,3,8,10,0.1930974360339096
0,8,10,7,0.19301280692921882
1,1,1,5,0.19296232914548878
2,2,8,6,0.19280675109781706
6,5,10,11,0.19265026145036154
3,8,9,5,0.19260276188772102
2,1,2,8,0.19260020183005752
3,6,10,0,0.1925896585120317
3,3,7,10,0.1924851589557983
0,7,7,10,0.19235860643055833
4,1,9,2,0.19231893044144763
5,9,6,1,0.19229544193533862
6,7,6,10,0.19224549063791213
0,1,6,9,0.19217255359854293
7,0,11,7,0.19215118905033637
3,3,8,6,0.19213118992166323
10,11,11,0,0.19205145906546217
6,4,11,5,0.19204398506275722
6,5,6,11,0.19197842446518504
4,4,5,9,0.19197576848162798
0,11,11,4,0.1919201032988144
3,7,6,3,0.19191140339615093
4,2,11,9,0.19187647824548434
3,9,4,11,0.19182506619603154
5,4,8,10,0.19181170326131872
0,11,11,9,0.19178021020685673
4,7,6,7,0.1917387701858964
5,1,10,9,0.19168367343674492
6,4,9,10,0.19167552796912188
3,3,11,11,0.19163095356340035
6,4,7,5,0.1916194888485114
0,2,10,0,0.19136718176047887
0,2,5,11,0.19135542267587072
8,8,11,7,0.19128469541792223
3,11,7,9,0.19123629383799948
2,6,3,4,0.1911718938413015
7,1,7,5,0.19114165633443725
1,6,11,10,0.1910466315966371
2,9,7,9,0.19093119854320664
1,11,5,3,0.19089774826486408
1,2,3,6,0.19089326445198793
3,10,8,10,0.19088273252230098
1,10,3,10,0.19085178645957307
3,7,7,11,0.19077600560960567
6,4,10,0,0.1907190767935303
3,6,7,8,0.19060781028800236
4,6,8,6,0.1905772333145279
2,8,4,10,0.19057686718241643
1,10,2,11,0.19049540806732207
0,3,2,9,0.19046167791339322
2,6,8,7,0.1904486553546197
5,10,9,8,0.1904323129622809
1,4,10,10,0.19042520471497712
1,8,2,11,0.1903696215623293
0,1,8,1,0.1902197980558504
2,4,3,4,0.1901313092978297
0,10,7,9,0.19009735932967367
3,4,5,3,0.18994407220816573
6,0,8,9,0.18979128615207044
1,5,7,9,0.1897089920332571
6,11,7,6,0.18964022890433624
4,7,6,0,0.1896066096091875
2,2,3,5,0.18958664906616327
0,8,5,6,0.18943768287822074
1,7,7,7,0.1894263931079134
5,10,9,11,0.1894144113667676
4,8,10,9,0.18939884514630473
2,0,8,9,0.1892675087100599
3,4,4,10,0.18924898719582614
6,4,7,2,0.18919521766541242
3,8,9,4,0.1891723328350977
7,10,10,9,0.18915275830451092
0,3,3,8,0.18903184190381037
6,2,10,6,0.18890965303623078
9,3,11,5,0.18888320135034056
0,5,6,11,0.18887219626099114
4,9,10,7,0.18886893223786413
0,2,10,2,0.1888561067421011
2,6,7,1,0.1887459436340252
3,6,5,8,0.18872628308634212
1,9,10,9,0.1886400700169056
7,0,10,11,0.18850517431780414
0,5,11,0,0.18827850019350625
3,1,6,6,0.18827058938502975
7,0,8,10,0.18822105506128162
0,3,9,7,0.18817158757774002
1,10,6,4,0.1881667510293709
2,7,7,9,0.18810636908265543
3,1,3,4,0.18807961651432492
2,5,5,10,0.18806900976618487
0,11,6,7,0.18792971929549815
1,9,3,7,0.18788933757770365
0,5,3,2,0.1877734733585235
3,7,8,10,0.18768433361600106
5,10,10,3,0.18766591943981234
3,9,7,5,0.1876033133835646
0,9,8,8,0.18759151954671408
5,7,6,7,0.18754033120728553
0,1,7,4,0.18750780472302692
6,3,10,7,0.18738632171834746
0,1,0,4,0.18735905212168474
0,5,5,8,0.18734442522876546
0,2,8,9,0.18725914252230816
1,7,11,0,0.18725603770548066
5,10,5,11,0.18722103225571482
1,9,3,3,0.187078106326459
1,2,9,7,0.18707558578096128
0,9,11,8,0.1870577696461577
2,2,11,7,0.18697967168596996
0,10,5,8,0.18696769950292236
3,9,9,10,0.18689566672429025
0,5,3,4,0.18685885835084953
6,10,8,8,0.18684440588186318
7,11,11,1,0.18683002404652682
2,6,4,3,0.18680878354531616
6,0,6,3,0.18677716590409776
5,2,11,0,0.18658641179495353
6,1,9,10,0.18655186786654696
9,8,10,9,0.18655085092303839
0,1,6,11,0.18650710012383898
7,3,10,1,0.18643093970534277
0,5,8,11,0.18639751856477607
5,6,10,8,0.1863772269335228
2,2,11,9,0.18635301965849613
0,2,11,9,0.18632172583293016
1,1,9,10,0.18626534194489985
0,10,4,11,0.18623569589212322
2,9,11,10,0.1862313765509524
2,6,11,11,0.18618843181868913
6,5,11,8,0.18618824231365805
2,0,3,3,0.1861722879747304
7,0,10,1,0.18617115533070103
0,6,0,9,0.18615515324576512
4,5,5,4,0.1860616062718546
4,9,6,11,0.1860201242875528
0,9,8,1,0.1859899762505817
5,6,5,7,0.18595189189865413
4,9,9,9,0.18593006110543606
3,6,8,10,0.18573958671920787
1,3,7,5,0.1856456240149855
3,11,5,3,0.18558238539649952
0,7,9,4,0.18555967616511237
3,2,10,9,0.1855428335518189
1,11,6,8,0.185482897144886
1,6,3,10,0.18548251787917755
9,2,11,11,0.18543145460716468
2,11,5,8,0.18540443067872342
0,2,11,0,0.18536327115538817
0,8,4,9,0.18530210152027723
5,2,5,11,0.18529444334558945
5,8,10,9,0.18522069128251556
4,6,4,9,0.18509725136402824
1,3,6,1,0.1850497123101164
1,0,9,3,0.18502145672729514
5,4,5,9,0.18491636668588068
3,5,7,10,0.18488982571245008
5,3,6,5,0.1848344970504358
0,8,6,1,0.18477656948618051
1,7,9,8,0.18477610453583712
2,8,5,7,0.1846768525035881
2,3,8,5,0.18463591746419838
5,0,5,9,0.18452970141772307
7,5,8,5,0.18448716839212104
1,2,5,9,0.18447247828065358
1,7,7,10,0.18441977484842978
0,7,2,0,0.1843828591165231
3,1,4,5,0.184329593357695
1,10,7,8,0.18406932305662235
0,10,3,5,0.1840488462931574
2,1,4,3,0.18397203822608546
1,4,6,9,0.18388632337254704
2,0,4,9,0.18366265611225524
0,2,11,6,0.18348860892223548
4,3,7,2,0.18348410401112897
3,0,11,0,0.18343148838965148
0,6,9,2,0.1834015986845672
