layer,head,admiration,amusement,anger,annoyance,approval,caring,confusion,curiosity,desire,disappointment,disapproval,disgust,embarrassment,excitement,fear,gratitude,joy,love,optimism,realization,remorse,sadness,surprise
1,0,-0.003795066413662229,0.0,0.0,0.0,0.003560020964567978,-0.004621848739495782,0.0,0.00462633451957295,0.0,0.0,-0.007246376811594124,0.004987129987129912,0.012307692307692297,0.005555555555555591,0.015868673050615678,0.0028848255263349554,0.0,-0.002826441850832029,0.0031818181818182856,0.0025284450063211006,0.0,0.010412194074710168,-0.010660980810234588
1,1,0.0018653716270543574,0.0,0.0,0.0025429700664849064,-0.008126023240027092,-0.016666666666666607,0.0,0.0,0.0,-0.01951349906442129,-0.018679549114331673,0.013104013104013101,0.0,0.0,0.015868673050615678,0.0,0.004016064257028051,-0.0026341942359040527,-0.004971751412429337,-0.015170670037926715,0.0,-0.0017726798748697314,0.004264392324093813
1,2,0.0,0.0029036004645760505,0.0,0.012146181429770364,-0.001796909315976536,0.0121848739495799,-0.010945273631840835,0.0,0.0,0.0068710359408033495,-0.00010656436487632703,-0.00781312285737068,0.0,0.0,0.015868673050615678,0.0,-0.008179959100204526,0.0013448254783300362,-0.004971751412429337,-0.01785714285714285,-0.019607843137254832,0.014598540145985384,0.0
1,3,0.001415962279339933,0.006968641114982632,-0.012048192771084376,-0.006002473380991136,-0.01079300835267738,0.0,0.0,0.0,0.0,-0.003556771545827675,-0.01100179837088755,0.004987129987129912,0.0,0.0,0.015868673050615678,0.0,0.0,0.0013448254783300362,0.0,-0.0025740025740025874,0.0,-0.004293688278231067,0.0
1,4,-0.0009541471323574191,0.0,-0.006317954745812537,0.03238953568846986,-0.007256528355892411,-0.016666666666666607,-0.0070237050043898686,-0.002087446399155035,0.0,-0.023255813953488413,-0.01100179837088755,0.0,0.0,0.0,0.0,0.005390835579514919,0.008130081300812941,-0.009819448843839118,-0.008181818181818179,-0.0025740025740025874,0.0,0.0,-0.010660980810234588
1,5,-0.0014213461663334925,0.004069101630077232,-0.003139832055494729,0.0,0.006309148264984299,0.0,-0.010945273631840835,-0.004593523636455488,0.0,0.0034750066827051174,-0.007459505541346889,0.0,0.0,0.0,0.015868673050615678,0.0,0.0,0.0,0.0,0.0,0.0,0.006163828061638288,-0.010660980810234588
1,6,0.0023809352024877217,0.0029036004645760505,0.0,0.006049367704280162,0.0,0.007627118644067843,0.0,-0.004593523636455488,0.0,0.0,-0.0018445322793148033,0.0,0.0,0.005555555555555591,0.0,0.0,0.004016064257028051,0.0013448254783300362,0.0031818181818182856,0.0,0.0,0.0,0.015037593984962405
1,7,0.001415962279339933,0.0029036004645760505,0.0,0.007782101167315203,0.0,-0.011983471074380136,-0.010945273631840835,-0.00505108483526584,0.0,0.0034750066827051174,-0.018301068443880242,0.0,0.0,0.005555555555555591,0.015868673050615678,0.0,-0.008179959100204526,0.0,0.0,0.012987012987012991,0.0,0.01872421453506823,0.0
1,8,-0.0033153127349540013,0.0,0.0,0.0,0.004532204608074131,0.0,0.0,-0.002087446399155035,0.0,0.0,-0.007459505541346889,0.0,0.0,0.0,0.0,0.0,0.0,0.0013448254783300362,-0.008181818181818179,0.0,0.0,0.006163828061638288,0.0
1,9,-0.0023719165085388516,0.0,-0.003139832055494729,0.007782101167315203,0.001785607999523875,-0.004621848739495782,0.0,0.007117437722419906,0.0,0.0,-0.010739234699197131,0.0,0.0,0.0,0.0,0.0,0.004016064257028051,-0.0013262119768997493,-0.013033707865168442,-0.01785714285714285,-0.019607843137254832,0.0,0.0
