rank_index,Query_mean,Query_std,Key_mean,Key_std,Value_mean,Value_std,Attn_Output_mean,Attn_Output_std,FFN_Inter_mean,FFN_Inter_std,FFN_Output_mean,FFN_Output_std
739,0.008662023,0.0013476232,0.0075418763,0.0012270475,0.015536035,0.0025186578,0.015533811,0.0029137859,0.081637055,0.008205315,0.11144931,0.02273562
740,0.008330387,0.001325083,0.0072457916,0.0012332323,0.014997039,0.002601618,0.0149504775,0.0027504957,0.08134804,0.00811483,0.11107892,0.022754192
741,0.008013779,0.0012239931,0.0069127525,0.0011095721,0.014447753,0.002396924,0.014461449,0.0026364794,0.08100763,0.008120504,0.11061185,0.022673368
742,0.007695351,0.001183174,0.006667648,0.0010826786,0.013907223,0.00233311,0.014040715,0.0025509438,0.08055241,0.008191888,0.11019633,0.02268959
743,0.0073321383,0.0011009059,0.0064585838,0.001078879,0.013362487,0.0021764885,0.013573446,0.0024935277,0.0800424,0.008067707,0.10989139,0.022631245
744,0.007086836,0.0010707658,0.006252101,0.001039021,0.01280352,0.0022066815,0.01312777,0.0024046905,0.079709865,0.008121293,0.109473355,0.02252632
745,0.006788839,0.0010451552,0.0060252324,0.001029915,0.012210016,0.0019721463,0.012673456,0.0022832162,0.079222076,0.007830346,0.10907066,0.022431761
746,0.0064791646,0.0010230234,0.0057420465,0.0009820482,0.011640586,0.0018582373,0.011978331,0.0022337115,0.078741245,0.007880777,0.1086461,0.022325324
747,0.0061313994,0.00093584583,0.0055211666,0.0009491301,0.011184644,0.0017615162,0.011413625,0.0020211497,0.078293584,0.007674951,0.10813874,0.022311242
748,0.005802168,0.0009321074,0.005170081,0.0009078134,0.010785219,0.0017242709,0.010932312,0.001996691,0.07792134,0.00771504,0.107621245,0.02225182
749,0.0055184592,0.0008688667,0.0049519828,0.00082767825,0.0101568,0.0016770175,0.010393814,0.0018647716,0.07744215,0.007665801,0.10721625,0.022283152
750,0.0052424334,0.0008728635,0.0047062556,0.0008610408,0.009580486,0.0014396319,0.009730167,0.0018364388,0.076887004,0.0075549274,0.106751174,0.022318942
751,0.0049523464,0.0008096993,0.004420384,0.0007943852,0.009035208,0.0013621284,0.009422468,0.0017522495,0.07605613,0.0074199825,0.10624948,0.022273475
752,0.0046558096,0.0007787132,0.0041262037,0.0006625898,0.008497507,0.0013010341,0.008805576,0.0016092819,0.07559801,0.0074493536,0.10578632,0.022208856
753,0.0043224134,0.00065383216,0.0038664795,0.0006311668,0.008061723,0.001234526,0.008407219,0.0016270695,0.074834615,0.007558887,0.105260156,0.022122603
754,0.0040599112,0.0006108861,0.0035469,0.0006324565,0.0074929963,0.0010889097,0.007775036,0.0014176685,0.07384214,0.0070147617,0.104728006,0.021955539
755,0.0037978382,0.0005901395,0.0033029288,0.000627504,0.007129103,0.0010205207,0.007197266,0.0012992014,0.07248326,0.0072700237,0.10421459,0.021851368
756,0.0035157118,0.0005321371,0.003114285,0.00055781857,0.006459938,0.0009044212,0.0067422576,0.0011994604,0.07131162,0.007039952,0.10356576,0.021956908
757,0.0032517256,0.0005523609,0.002858865,0.00054902345,0.005940754,0.0008753077,0.0062613697,0.0011643126,0.06944423,0.006385287,0.10277307,0.021873223
758,0.002911324,0.0004524912,0.002593079,0.00048940396,0.005438578,0.00082019373,0.0056270123,0.0010020013,0.06724442,0.006219007,0.10182325,0.021774903
759,0.0026379514,0.00046967232,0.0024109336,0.00046162753,0.004929979,0.0008237281,0.005159757,0.0009349032,0.06453654,0.0067032324,0.10105155,0.021698838
760,0.0023163243,0.00038799873,0.0021464399,0.00044415396,0.0042875237,0.00076731516,0.004431965,0.0009203903,0.06309865,0.0071114055,0.10011223,0.021855203
761,0.0020875605,0.00034726775,0.001903935,0.00044920936,0.003837209,0.00076021475,0.003978916,0.0009245403,0.0576981,0.0092782155,0.09858024,0.022057362
762,0.0017747506,0.00032328806,0.0016743434,0.00045386775,0.0033311425,0.0006130543,0.0035117918,0.00074318156,0.054128576,0.009572269,0.09307233,0.020638669
763,0.0015124603,0.00033127968,0.0014179993,0.00037674984,0.0027462735,0.00063756906,0.0029328086,0.0006664967,0.049985006,0.011196382,0.09160224,0.020480888
764,0.0011694127,0.0003277436,0.0011376686,0.00029209524,0.0022027197,0.00029961969,0.0024643634,0.00043848198,0.04641358,0.0118771065,0.08591485,0.022943903
765,0.00093351497,0.0002815363,0.00084337685,0.00026800038,0.0017070227,0.0003085618,0.0017914302,0.00041391473,0.042788386,0.011693288,0.08225452,0.024001809
766,0.00061357586,0.0002306193,0.00062552415,0.00016576261,0.0012621942,0.00030971784,0.0013111938,0.00031500807,0.04070193,0.010901126,0.07333188,0.026124014
767,0.00032085675,0.00013592928,0.00034396633,0.00010229649,0.00067528826,0.00021233635,0.0007941173,0.00022577475,0.036524016,0.011025915,0.07048365,0.027189668
768,7.2897325e-05,6.3976484e-05,0.00013496827,6.190796e-05,0.00027611255,0.00020926494,0.00029732168,0.00021847486,0.031063316,0.0053684493,0.040900555,0.008063501
